carat,cut,color,clarity,depth,table,price,x,y,z,xy,predictions
0.59,Ideal,D,SI2,61.1,56.0,1419,5.4,5.44,3.31,0.9926470588235294,1462.1
0.41,Ideal,E,IF,62.1,54.0,1419,4.75,4.81,2.97,0.9875259875259876,1369.6
0.5,Good,E,VS2,63.1,61.0,1419,5.0,5.05,3.17,0.9900990099009901,1463.9
0.52,Good,F,VS1,61.0,61.0,1419,5.22,5.17,3.17,1.0096711798839457,1513.2
0.52,Very Good,G,VS1,61.2,57.0,1420,5.17,5.23,3.18,0.9885277246653918,1567.0
0.51,Very Good,D,SI1,59.4,59.0,1420,5.18,5.22,3.09,0.9923371647509579,1415.6
0.5,Premium,E,VS2,60.1,61.0,1420,5.2,5.15,3.11,1.0097087378640777,1511.9
0.5,Premium,E,VS2,58.1,61.0,1420,5.23,5.17,3.02,1.011605415860735,1520.8
0.7,Fair,G,SI2,69.3,60.0,1420,5.41,5.35,3.72,1.0112149532710282,1582.3
0.5,Premium,E,VS2,61.8,59.0,1420,5.07,5.02,3.12,1.00996015936255,1555.0
0.38,Very Good,E,IF,59.5,57.0,1421,4.77,4.84,2.86,0.9855371900826446,1347.1
0.47,Ideal,G,VVS1,61.6,56.0,1421,4.99,5.05,3.09,0.9881188118811882,1499.4
0.53,Ideal,F,SI2,61.7,55.0,1421,5.22,5.25,3.23,0.9942857142857142,1307.9
0.58,Ideal,H,SI1,61.8,56.0,1421,5.36,5.38,3.32,0.996282527881041,1287.3
0.55,Ideal,G,SI1,60.9,56.0,1421,5.3,5.32,3.24,0.9962406015037593,1463.2
0.51,Premium,F,SI1,61.3,59.0,1421,5.19,5.15,3.17,1.007766990291262,1405.7
0.58,Ideal,H,SI1,60.9,57.0,1421,5.38,5.33,3.26,1.0093808630393997,1413.1
0.58,Ideal,H,SI1,60.2,57.0,1421,5.47,5.43,3.28,1.007366482504604,1392.9
0.51,Premium,F,SI1,61.4,59.0,1421,5.13,5.13,3.16,1.0,1379.5
0.51,Premium,F,SI1,60.7,58.0,1421,5.14,5.1,3.11,1.007843137254902,1405.0
0.51,Premium,F,SI1,60.5,59.0,1421,5.18,5.13,3.12,1.0097465886939572,1413.8
0.54,Premium,G,VS2,62.7,58.0,1422,5.21,5.25,3.28,0.9923809523809524,1469.1
0.54,Ideal,E,SI1,61.3,56.0,1422,5.22,5.25,3.21,0.9942857142857142,1422.0
0.54,Good,G,VS2,63.2,55.0,1422,5.15,5.2,3.27,0.9903846153846154,1422.0
0.54,Premium,E,SI1,61.4,60.0,1422,5.21,5.25,3.21,0.9923809523809524,1459.0
0.54,Good,G,VS2,63.6,56.0,1422,5.14,5.17,3.28,0.9941972920696325,1440.3
0.54,Ideal,G,VS2,61.5,55.0,1422,5.24,5.27,3.23,0.9943074003795067,1439.2
0.47,Very Good,D,VS1,59.5,61.0,1422,5.06,5.03,3.02,1.0059642147117296,1493.5
0.54,Ideal,E,SI1,61.3,56.0,1422,5.22,5.25,3.21,0.9942857142857142,1422.0
0.53,Good,E,VS2,58.6,62.0,1422,5.26,5.32,3.1,0.9887218045112781,1440.5
0.43,Ideal,F,VVS1,62.1,55.0,1422,4.85,4.81,3.0,1.0083160083160083,1401.4
0.43,Ideal,F,VVS1,62.3,55.0,1422,4.88,4.85,3.03,1.0061855670103093,1402.4
0.43,Premium,F,VVS1,61.5,56.0,1422,4.9,4.86,3.0,1.008230452674897,1391.1
0.43,Ideal,F,VVS1,61.0,56.0,1422,4.9,4.87,2.98,1.0061601642710474,1422.0
0.43,Premium,F,VVS1,60.3,58.0,1422,4.91,4.88,2.95,1.0061475409836067,1415.4
0.43,Ideal,F,VVS1,62.0,57.0,1422,4.84,4.81,2.99,1.0062370062370063,1418.7
0.52,Very Good,G,VS2,62.4,60.0,1423,5.14,5.18,3.22,0.9922779922779923,1437.6
0.52,Very Good,G,VS2,59.2,57.0,1423,5.28,5.37,3.15,0.9832402234636872,1571.1
0.52,Very Good,G,VS2,62.6,58.0,1423,5.08,5.11,3.19,0.9941291585127201,1425.4
0.51,Good,D,SI1,63.3,57.0,1423,5.06,5.09,3.21,0.9941060903732809,1437.7
0.51,Very Good,F,VS2,63.0,57.0,1423,5.05,5.11,3.2,0.9882583170254402,1541.9
0.63,Ideal,I,VS2,62.1,54.0,1423,5.51,5.54,3.43,0.9945848375451263,1696.0
0.61,Good,D,SI2,59.8,62.0,1423,5.48,5.53,3.29,0.9909584086799277,1464.4
0.59,Very Good,F,SI1,63.0,56.0,1424,5.3,5.34,3.35,0.9925093632958801,1496.2
0.58,Very Good,E,SI1,61.5,58.0,1424,5.31,5.36,3.28,0.9906716417910446,1525.2
0.51,Good,E,VS2,61.1,65.0,1424,5.14,5.11,3.13,1.0058708414872797,1473.9
0.61,Ideal,F,SI2,61.3,55.0,1424,5.47,5.55,3.38,0.9855855855855856,1369.3
0.59,Ideal,F,SI1,62.3,54.0,1424,5.37,5.41,3.36,0.9926062846580407,1538.0
0.59,Ideal,F,SI1,62.0,53.0,1424,5.38,5.43,3.35,0.990791896869245,1550.5
0.5,Ideal,G,VS2,62.6,57.0,1424,5.11,5.05,3.18,1.011881188118812,1476.7
0.56,Very Good,F,SI1,63.9,59.0,1425,5.16,5.22,3.32,0.9885057471264369,1422.5
0.51,Very Good,D,SI1,60.4,61.0,1425,5.09,5.14,3.09,0.9902723735408561,1420.5
0.41,Ideal,G,IF,62.0,55.0,1425,4.8,4.81,2.98,0.997920997920998,1425.0
0.59,Ideal,D,SI2,59.1,57.0,1425,5.52,5.48,3.25,1.0072992700729926,1511.8
0.5,Very Good,H,VS1,64.6,56.0,1426,4.97,5.06,3.24,0.9822134387351779,1381.7
0.62,Very Good,E,SI2,63.4,56.0,1426,5.4,5.45,3.44,0.9908256880733946,1407.5
0.54,Very Good,E,VS2,62.6,60.0,1426,5.26,5.19,3.27,1.0134874759152215,1581.8
0.49,Good,F,VS1,63.6,59.0,1426,4.95,4.92,3.14,1.0060975609756098,1438.3
0.43,Ideal,E,VVS2,61.7,55.0,1426,4.86,4.87,3.0,0.997946611909651,1387.7
0.6,Premium,E,SI2,62.0,59.0,1426,5.41,5.37,3.34,1.0074487895716946,1407.1
0.51,Very Good,E,SI2,59.3,63.0,1427,5.18,5.25,3.09,0.9866666666666666,1327.5
0.53,Ideal,H,VS2,61.5,56.0,1427,5.21,5.26,3.22,0.9904942965779469,1495.5
0.53,Ideal,H,VS2,61.6,55.0,1427,5.23,5.25,3.23,0.9961904761904763,1451.7
0.56,Ideal,H,VS2,61.7,54.0,1427,5.31,5.33,3.28,0.99624765478424,1634.4
0.51,Ideal,G,VS2,61.6,56.0,1427,5.13,5.18,3.18,0.9903474903474904,1472.5
0.53,Ideal,I,VS1,62.3,56.0,1427,5.19,5.23,3.24,0.9923518164435946,1386.9
0.41,Ideal,D,VS1,61.9,56.0,1427,4.76,4.8,2.96,0.9916666666666667,1279.2
0.41,Ideal,D,VS1,61.1,56.0,1427,4.8,4.83,2.94,0.9937888198757764,1281.8
0.59,Good,I,VVS2,57.8,61.0,1427,5.52,5.6,3.21,0.9857142857142857,1484.7
0.52,Good,F,SI1,65.5,66.0,1427,4.92,4.98,3.24,0.9879518072289155,1350.5
0.52,Ideal,G,VS2,61.7,56.0,1428,5.15,5.19,3.19,0.9922928709055877,1477.2
0.53,Premium,F,SI1,60.9,59.0,1428,5.21,5.23,3.18,0.9961759082217972,1398.5
0.6,Premium,D,SI2,61.3,61.0,1428,5.46,5.4,3.33,1.011111111111111,1342.1
0.51,Ideal,H,VS2,60.1,60.0,1428,5.19,5.14,3.1,1.0097276264591442,1417.3
0.53,Premium,F,SI1,62.0,59.0,1428,5.23,5.16,3.22,1.0135658914728682,1423.5
0.53,Premium,H,VS2,59.4,59.0,1428,5.31,5.27,3.14,1.0075901328273245,1346.0
0.5,Very Good,H,VS1,62.5,59.0,1429,5.01,5.04,3.14,0.994047619047619,1402.3
0.52,Very Good,D,SI1,61.6,58.0,1429,5.14,5.22,3.19,0.9846743295019157,1439.8
0.5,Good,G,VS1,57.5,56.0,1429,5.3,5.24,3.03,1.0114503816793892,1546.6
0.52,Ideal,F,VS2,60.3,57.0,1429,5.2,5.24,3.15,0.9923664122137404,1608.8
0.5,Ideal,H,VS1,61.7,59.0,1429,5.07,5.14,3.15,0.9863813229571986,1406.8
0.55,Ideal,G,SI1,60.8,56.0,1429,5.3,5.36,3.24,0.9888059701492536,1429.0
0.52,Ideal,D,SI1,61.2,57.0,1429,5.18,5.22,3.18,0.9923371647509579,1565.8
0.52,Ideal,D,SI1,62.2,54.0,1429,5.14,5.18,3.21,0.9922779922779923,1611.8
0.52,Ideal,E,SI1,63.0,54.0,1429,5.15,5.11,3.23,1.0078277886497065,1465.5
0.52,Ideal,E,SI1,61.4,57.0,1429,5.18,5.15,3.17,1.0058252427184464,1545.6
0.57,Premium,E,SI1,62.5,57.0,1429,5.28,5.22,3.28,1.0114942528735633,1573.6
0.51,Good,D,VS2,60.1,65.0,1430,5.14,5.17,3.1,0.9941972920696325,1602.2
0.51,Good,D,VS2,64.2,58.0,1430,5.01,5.06,3.23,0.9901185770750989,1464.7
0.49,Good,F,VS1,58.9,60.5,1430,5.17,5.21,3.05,0.9923224568138196,1326.2
0.58,Fair,G,VS2,65.0,56.0,1430,5.23,5.17,3.38,1.011605415860735,1431.1
0.51,Ideal,F,VS2,62.5,53.0,1431,5.12,5.15,3.21,0.9941747572815534,1494.1
0.59,Ideal,G,SI1,62.3,55.0,1431,5.37,5.39,3.35,0.9962894248608535,1679.4
0.51,Ideal,D,SI1,61.0,56.0,1431,5.15,5.17,3.15,0.9961315280464218,1428.2
0.51,Ideal,D,SI1,61.5,56.0,1431,5.15,5.16,3.17,0.998062015503876,1431.0
0.41,Ideal,G,IF,61.0,57.0,1431,4.81,4.79,2.93,1.0041753653444676,1372.5
0.41,Ideal,G,IF,62.3,55.0,1431,4.78,4.75,2.97,1.0063157894736843,1418.4
0.41,Ideal,G,IF,61.7,56.0,1431,4.8,4.77,2.95,1.0062893081761006,1424.1
0.41,Ideal,G,IF,61.7,56.0,1431,4.8,4.77,2.95,1.0062893081761006,1424.1
0.41,Ideal,G,IF,62.4,54.0,1431,4.78,4.74,2.97,1.0084388185654007,1407.3
0.41,Premium,E,VVS1,60.7,58.0,1431,4.86,4.8,2.93,1.0125000000000002,1389.5
0.41,Ideal,E,VVS1,61.7,56.0,1431,4.82,4.78,2.96,1.00836820083682,1420.8
0.41,Ideal,E,VVS1,61.3,56.0,1431,4.81,4.79,2.94,1.0041753653444676,1473.25
0.41,Ideal,E,VVS1,60.9,55.0,1431,4.83,4.8,2.93,1.00625,1536.4333333333332
0.41,Ideal,E,VVS1,60.7,57.0,1431,4.85,4.8,2.93,1.0104166666666667,1389.5
0.41,Premium,E,VVS1,62.9,59.0,1431,4.76,4.72,2.98,1.0084745762711864,1417.2
0.41,Premium,E,VVS1,62.2,58.0,1431,4.77,4.75,2.96,1.0042105263157894,1424.8
0.41,Ideal,E,VVS1,61.3,55.0,1431,4.8,4.76,2.93,1.0084033613445378,1466.9
0.41,Ideal,E,VVS1,61.3,57.0,1431,4.79,4.77,2.93,1.0041928721174005,1473.25
0.41,Ideal,E,VVS1,61.9,55.0,1431,4.79,4.78,2.96,1.002092050209205,1518.7
0.5,Premium,D,VS2,62.2,60.0,1431,5.15,5.05,3.17,1.0198019801980198,1591.3
0.5,Fair,D,VS2,66.9,57.0,1431,4.95,4.83,3.27,1.0248447204968945,1613.6
0.5,Fair,D,VS2,63.7,57.0,1431,5.05,4.9,3.17,1.030612244897959,1618.6
0.59,Good,D,SI1,63.8,57.0,1431,5.31,5.26,3.37,1.0095057034220531,1629.0
0.53,Very Good,E,SI1,63.6,57.0,1432,5.12,5.16,3.27,0.9922480620155039,1418.3
0.56,Premium,H,VS2,62.2,60.0,1432,5.28,5.23,3.27,1.0095602294455066,1469.7
0.41,Ideal,E,VVS2,61.7,56.0,1432,4.77,4.8,2.95,0.9937499999999999,1383.0
0.57,Ideal,F,SI2,62.7,56.0,1432,5.32,5.27,3.32,1.0094876660341556,1391.1
0.31,Ideal,H,VS2,61.3,56.0,507,4.36,4.38,2.68,0.995433789954338,534.8
0.31,Ideal,H,VS2,61.5,56.0,507,4.38,4.4,2.7,0.9954545454545454,524.2
0.31,Ideal,H,VS2,62.0,55.0,507,4.36,4.38,2.71,0.995433789954338,504.1
0.31,Ideal,H,VS2,61.2,56.0,507,4.35,4.37,2.67,0.9954233409610983,507.0
0.31,Ideal,H,VS2,61.8,57.0,507,4.32,4.36,2.68,0.9908256880733944,493.0
0.3,Ideal,G,VS2,61.8,56.0,507,4.29,4.32,2.66,0.9930555555555555,516.5
0.31,Ideal,I,VS1,62.4,53.0,507,4.33,4.36,2.71,0.9931192660550459,485.6
0.31,Ideal,I,VS1,61.2,55.0,507,4.37,4.39,2.68,0.9954441913439637,502.1
0.31,Ideal,I,VS1,61.8,56.0,507,4.38,4.39,2.71,0.9977220956719818,505.6
0.3,Ideal,H,VS1,62.1,57.0,507,4.27,4.3,2.66,0.9930232558139535,518.4
0.29,Ideal,G,VS1,62.2,54.0,507,4.23,4.26,2.64,0.9929577464788734,491.7
0.31,Very Good,E,SI1,61.2,58.0,507,4.34,4.38,2.67,0.9908675799086758,514.4
0.31,Good,G,VS2,63.2,58.0,507,4.28,4.3,2.71,0.9953488372093025,510.7
0.31,Good,E,SI1,63.4,55.0,507,4.26,4.29,2.71,0.9930069930069929,518.1
0.31,Good,G,VS2,57.6,62.0,507,4.46,4.5,2.58,0.991111111111111,506.2
0.31,Very Good,E,SI1,58.7,60.0,507,4.45,4.48,2.62,0.9933035714285714,516.3
0.34,Premium,D,SI2,59.2,59.0,507,4.54,4.58,2.7,0.9912663755458515,502.9
0.34,Premium,G,SI1,59.7,59.0,507,4.5,4.54,2.7,0.9911894273127754,501.0
0.34,Very Good,G,SI1,60.8,59.0,507,4.46,4.56,2.74,0.9780701754385965,506.9
0.34,Ideal,G,SI1,61.2,57.0,507,4.53,4.56,2.78,0.9934210526315791,493.4
0.34,Very Good,D,SI2,60.7,61.0,507,4.45,4.51,2.72,0.9866962305986697,505.0
0.34,Good,G,SI1,63.4,57.0,507,4.42,4.45,2.81,0.9932584269662921,508.5
0.34,Premium,D,SI2,60.8,60.0,507,4.49,4.53,2.74,0.9911699779249448,505.5
0.31,Very Good,E,SI1,63.0,58.0,507,4.29,4.31,2.71,0.9953596287703017,518.1
0.34,Premium,D,SI2,60.6,60.0,507,4.48,4.53,2.73,0.9889624724061811,505.5
0.34,Good,G,SI1,63.9,58.0,507,4.4,4.43,2.82,0.9932279909706547,508.5
0.34,Very Good,G,SI1,61.5,56.0,507,4.45,4.52,2.76,0.9845132743362833,519.3
0.26,Ideal,H,VVS2,62.5,54.0,508,4.11,4.14,2.58,0.992753623188406,501.2
0.28,Ideal,G,VS2,62.1,56.0,508,4.19,4.23,2.61,0.9905437352245863,484.2
0.26,Ideal,G,VS1,62.5,53.0,508,4.1,4.13,2.57,0.9927360774818401,492.0
0.52,Ideal,F,SI1,60.4,56.0,1432,5.22,5.28,3.17,0.9886363636363635,1336.7
0.46,Premium,F,VS1,60.5,58.0,1432,5.02,4.97,3.02,1.0100603621730382,1381.9
0.57,Very Good,G,SI1,61.1,57.0,1433,5.32,5.35,3.26,0.9943925233644861,1425.1
0.43,Ideal,G,IF,61.2,57.0,1433,4.81,4.86,2.96,0.9897119341563785,1408.6
0.38,Ideal,E,IF,62.7,55.0,1433,4.61,4.67,2.91,0.9871520342612421,1406.8
0.43,Ideal,G,IF,62.1,54.0,1433,4.83,4.87,3.01,0.9917864476386037,1423.1
0.38,Ideal,E,IF,61.9,56.0,1433,4.65,4.66,2.88,0.997854077253219,1426.4
0.43,Premium,G,IF,60.9,59.0,1433,4.88,4.94,2.99,0.9878542510121456,1433.0
0.43,Very Good,E,VVS1,60.3,58.0,1433,4.86,4.93,2.95,0.9858012170385396,1425.7
0.43,Premium,G,IF,61.1,58.0,1433,4.86,4.89,2.98,0.9938650306748468,1458.0
0.43,Premium,G,IF,61.4,59.0,1433,4.79,4.85,2.96,0.9876288659793815,1417.7
0.43,Premium,G,IF,61.0,58.0,1433,4.82,4.88,2.96,0.9877049180327869,1433.0
0.43,Ideal,E,VVS1,61.3,57.0,1433,4.84,4.88,2.98,0.9918032786885246,1452.2
0.43,Ideal,G,IF,61.8,55.0,1433,4.85,4.89,3.01,0.9918200408997955,1433.0
0.43,Very Good,E,VVS1,61.2,56.0,1433,4.84,4.87,2.97,0.9938398357289527,1511.8
0.43,Premium,E,VVS1,59.5,58.0,1433,4.92,4.96,2.94,0.9919354838709677,1410.8
0.43,Very Good,E,VVS1,61.9,56.0,1433,4.81,4.85,2.99,0.9917525773195877,1429.7
0.38,Ideal,E,IF,61.1,56.0,1433,4.67,4.72,2.87,0.989406779661017,1399.1
0.43,Ideal,G,IF,61.8,56.0,1433,4.86,4.88,3.01,0.9959016393442623,1430.3
0.5,Premium,F,VS2,60.6,61.0,1433,5.13,5.1,3.1,1.0058823529411764,1517.4
0.5,Good,F,VS2,63.6,58.0,1433,5.05,5.02,3.2,1.0059760956175299,1383.6
0.5,Premium,F,VS2,60.6,59.0,1433,5.13,5.03,3.08,1.0198807157057654,1568.6
0.5,Good,D,SI1,63.8,60.0,1433,5.03,5.0,3.2,1.006,1382.9
0.39,Ideal,F,IF,61.9,57.0,1433,4.69,4.68,2.9,1.0021367521367524,1350.5
0.5,Good,F,VS2,58.8,64.0,1433,5.21,5.16,3.05,1.0096899224806202,1392.5
0.5,Premium,D,SI1,60.3,58.0,1433,5.12,5.1,3.08,1.003921568627451,1565.5
0.6,Premium,H,SI1,62.0,56.0,1433,5.44,5.4,3.36,1.0074074074074073,1377.3
0.6,Premium,G,SI2,60.8,58.0,1433,5.49,5.44,3.32,1.009191176470588,1349.8
0.51,Good,E,SI1,63.6,58.0,1434,5.0,4.97,3.17,1.006036217303823,1387.0
0.53,Ideal,E,SI1,61.9,55.0,1435,5.18,5.22,3.22,0.9923371647509579,1451.8
0.53,Ideal,I,VVS1,62.2,53.0,1435,5.17,5.21,3.23,0.9923224568138196,1416.8
0.53,Ideal,H,VS2,61.9,55.2,1435,5.21,5.24,3.24,0.9942748091603053,1455.9
0.53,Ideal,H,VS2,61.7,56.0,1435,5.17,5.21,3.2,0.9923224568138196,1411.7
0.51,Ideal,H,SI2,61.7,55.0,1435,5.13,5.15,3.17,0.9961165048543689,1326.8
0.51,Ideal,H,SI2,62.0,55.0,1435,5.12,5.14,3.18,0.9961089494163425,1134.6
0.62,Fair,E,SI2,58.2,60.0,1435,5.7,5.51,3.26,1.0344827586206897,1438.8
0.53,Premium,G,VS2,59.9,60.0,1435,5.28,5.24,3.15,1.0076335877862594,1548.2
0.71,Fair,J,VS2,64.9,54.0,1435,5.63,5.53,3.62,1.0180831826401446,1674.7
0.5,Very Good,F,VS2,59.4,59.0,1436,5.19,5.22,3.09,0.9942528735632186,1447.9
0.57,Ideal,E,SI1,61.5,56.0,1436,5.32,5.35,3.28,0.9943925233644861,1467.6
0.5,Good,D,SI1,63.2,57.0,1436,5.02,5.07,3.19,0.9901380670611438,1368.3
0.56,Premium,F,SI1,60.8,58.0,1436,5.31,5.34,3.24,0.9943820224719101,1429.2
0.5,Very Good,D,SI1,61.0,61.0,1436,5.08,5.11,3.11,0.9941291585127201,1446.5
0.5,Ideal,F,VS2,62.7,57.0,1436,5.06,5.11,3.19,0.9902152641878668,1455.9
0.5,Very Good,D,SI1,58.8,60.0,1436,5.18,5.2,3.05,0.9961538461538461,1426.0
0.5,Ideal,F,VS2,62.7,57.0,1436,5.08,5.1,3.19,0.9960784313725491,1481.8
0.5,Very Good,D,SI1,60.8,63.0,1436,5.1,5.13,3.11,0.9941520467836257,1440.3
0.5,Good,F,VS2,63.2,56.0,1436,5.01,5.05,3.18,0.9920792079207921,1453.9
0.56,Ideal,F,SI1,62.3,55.0,1436,5.27,5.32,3.3,0.9906015037593984,1454.2
0.5,Good,F,VS2,63.3,57.0,1436,5.02,5.06,3.19,0.9920948616600791,1426.3
0.5,Very Good,F,VS2,62.9,57.0,1436,5.06,5.11,3.2,0.9902152641878668,1453.9
0.5,Premium,D,SI1,62.4,60.0,1436,5.07,5.09,3.17,0.9960707269155207,1445.9
0.5,Very Good,D,SI1,58.9,61.0,1436,5.16,5.19,3.05,0.9942196531791907,1428.7
0.5,Very Good,D,SI1,62.8,53.0,1436,5.04,5.08,3.18,0.9921259842519685,1430.1
0.5,Very Good,F,VS2,63.0,55.0,1436,5.04,5.09,3.19,0.9901768172888016,1488.3
0.5,Very Good,D,SI1,61.9,61.0,1436,5.09,5.12,3.16,0.994140625,1436.0
0.5,Ideal,F,VS2,62.5,57.0,1436,5.07,5.11,3.18,0.9921722113502935,1502.2
0.5,Premium,F,VS2,62.3,58.0,1436,5.02,5.06,3.14,0.9920948616600791,1449.3
0.5,Very Good,F,VS2,60.6,58.0,1436,5.07,5.12,3.09,0.990234375,1442.2
0.5,Good,F,VS2,63.3,57.0,1436,5.01,5.07,3.19,0.9881656804733727,1438.8
0.56,Very Good,F,SI1,62.9,56.0,1436,5.25,5.27,3.31,0.9962049335863379,1404.0
0.5,Ideal,F,VS2,61.2,57.0,1436,5.1,5.13,3.13,0.9941520467836257,1460.2
0.5,Premium,F,VS2,62.7,59.0,1436,5.05,5.09,3.18,0.9921414538310412,1436.0
0.5,Good,D,SI1,63.7,56.0,1436,5.05,5.09,3.23,0.9921414538310412,1437.0
0.5,Good,F,VS2,63.8,55.0,1436,5.03,5.06,3.22,0.9940711462450594,1427.4
0.5,Very Good,D,SI1,58.8,60.0,1436,5.17,5.23,3.06,0.9885277246653918,1440.6
0.5,Good,D,SI1,63.3,56.0,1436,5.07,5.1,3.22,0.9941176470588237,1411.4
0.5,Good,F,VS2,63.3,58.0,1436,4.98,5.03,3.17,0.9900596421471173,1423.1
0.5,Good,D,SI1,62.9,59.0,1436,4.94,5.01,3.13,0.9860279441117765,1365.2
0.5,Very Good,D,SI1,58.5,60.0,1436,5.13,5.19,3.02,0.9884393063583814,1395.8
0.5,Very Good,F,VS2,62.5,56.0,1436,5.06,5.09,3.17,0.9941060903732809,1454.3
0.5,Good,F,VS2,63.2,58.0,1436,5.0,5.03,3.17,0.9940357852882703,1404.6
0.5,Very Good,D,SI1,60.8,58.0,1436,5.07,5.13,3.1,0.9883040935672516,1417.0
0.5,Premium,F,VS2,62.2,59.0,1436,5.06,5.1,3.16,0.9921568627450981,1436.0
0.5,Very Good,F,VS2,63.0,58.0,1436,5.05,5.08,3.19,0.9940944881889763,1432.6
0.5,Premium,F,VS2,60.9,58.0,1436,5.1,5.14,3.12,0.9922178988326849,1444.8
0.5,Good,D,SI1,63.6,54.0,1436,5.02,5.08,3.21,0.9881889763779527,1369.7
0.5,Good,F,VS2,63.6,57.0,1436,5.03,5.07,3.21,0.9921104536489151,1406.3
0.5,Very Good,D,SI1,62.0,60.0,1436,5.08,5.12,3.16,0.9921875,1430.0
0.5,Good,D,SI1,63.6,58.0,1436,5.05,5.08,3.22,0.9940944881889763,1327.3
0.5,Very Good,F,VS2,61.5,61.0,1436,5.09,5.12,3.14,0.994140625,1457.4
0.5,Very Good,F,VS2,62.8,56.0,1436,5.05,5.07,3.18,0.9960552268244575,1422.2
0.51,Very Good,H,VS2,61.4,55.8,1436,5.14,5.19,3.17,0.9903660886319845,1416.5
0.51,Good,E,VS2,63.1,59.0,1436,5.04,5.07,3.19,0.9940828402366864,1486.3
0.58,Ideal,D,SI2,61.2,57.0,1436,5.38,5.41,3.3,0.9944547134935304,1452.0
0.67,Fair,I,VS2,57.2,70.0,1436,5.82,5.75,3.31,1.0121739130434784,1465.0
0.61,Very Good,F,SI2,62.9,56.6,1437,5.38,5.45,3.4,0.9871559633027522,1270.9
0.46,Premium,E,VS1,61.7,59.0,1437,4.96,4.93,3.05,1.0060851926977687,1418.6
0.46,Premium,E,VS1,61.9,58.0,1437,4.94,4.91,3.05,1.0061099796334012,1420.1
0.59,Premium,G,SI1,60.5,59.0,1437,5.44,5.41,3.28,1.0055452865064696,1421.5
0.51,Ideal,I,VS2,61.1,56.0,1437,5.16,5.18,3.16,0.9961389961389963,1316.6
0.59,Ideal,G,SI1,61.5,57.0,1437,5.36,5.4,3.31,0.9925925925925926,1522.8
0.51,Ideal,E,SI1,61.7,55.0,1437,5.18,5.2,3.2,0.9961538461538461,1451.4
0.51,Ideal,E,SI1,60.8,57.0,1437,5.17,5.22,3.16,0.9904214559386973,1508.8
0.45,Good,G,IF,59.6,61.0,1437,5.0,5.04,2.99,0.9920634920634921,1447.5
0.61,Fair,I,VS2,57.4,60.9,1437,5.6,5.65,3.23,0.991150442477876,1393.9
0.51,Very Good,H,VS1,63.4,57.0,1437,5.09,5.06,3.22,1.0059288537549407,1527.7
0.51,Very Good,D,SI1,59.1,63.0,1437,5.27,5.15,3.08,1.0233009708737864,1371.5
0.52,Very Good,E,SI1,59.3,59.0,1438,5.26,5.3,3.13,0.9924528301886792,1404.2
0.51,Very Good,G,VS2,62.5,59.0,1438,5.05,5.1,3.17,0.9901960784313726,1426.2
0.51,Very Good,G,VS2,62.4,62.0,1438,5.07,5.09,3.17,0.9960707269155207,1404.9
0.51,Ideal,H,VS1,62.7,57.0,1438,5.08,5.13,3.2,0.9902534113060429,1457.0
0.51,Ideal,E,SI1,61.3,55.0,1438,5.11,5.17,3.15,0.9883945841392651,1600.0
0.51,Very Good,G,VS2,62.9,57.0,1438,5.06,5.12,3.2,0.9882812499999999,1438.0
0.51,Very Good,G,VS2,62.9,54.0,1438,5.08,5.12,3.21,0.9921875,1416.6
0.51,Very Good,G,VS2,62.2,57.0,1438,5.1,5.15,3.19,0.9902912621359222,1428.3
0.51,Ideal,E,SI1,62.2,57.0,1438,5.08,5.12,3.17,0.9921875,1410.5
0.51,Very Good,G,VS2,62.7,57.0,1438,5.05,5.12,3.19,0.986328125,1409.5
0.51,Ideal,H,VS1,61.1,56.0,1438,5.11,5.16,3.14,0.9903100775193798,1483.1
0.51,Ideal,H,VS1,62.6,57.0,1438,5.09,5.13,3.2,0.9922027290448343,1471.5
0.51,Very Good,G,VS2,62.9,58.0,1438,5.06,5.11,3.2,0.9902152641878668,1436.3
0.51,Ideal,H,VS1,62.7,54.0,1438,5.12,5.15,3.22,0.9941747572815534,1453.3
0.51,Ideal,E,SI1,61.5,55.0,1438,5.16,5.18,3.18,0.9961389961389963,1433.5
0.51,Ideal,G,VS2,62.4,56.0,1438,5.11,5.14,3.2,0.9941634241245138,1449.3
0.51,Very Good,E,SI1,62.3,58.0,1438,5.05,5.12,3.17,0.986328125,1418.3
0.51,Very Good,G,VS2,62.4,57.0,1438,5.09,5.11,3.18,0.9960861056751467,1438.0
0.51,Very Good,G,VS2,62.7,58.0,1438,5.09,5.12,3.2,0.994140625,1438.0
0.51,Very Good,E,SI1,61.3,54.0,1438,5.13,5.18,3.16,0.9903474903474904,1412.2
0.51,Very Good,E,SI1,60.8,57.0,1438,5.19,5.24,3.17,0.9904580152671756,1406.0
0.51,Ideal,E,SI1,59.6,57.0,1438,5.2,5.24,3.11,0.9923664122137404,1586.9
0.51,Ideal,G,VS2,61.7,57.0,1438,5.12,5.15,3.17,0.9941747572815534,1476.0
0.51,Good,H,VS1,63.7,55.0,1438,5.07,5.1,3.24,0.9941176470588237,1430.3
0.51,Very Good,G,VS2,62.9,58.0,1438,5.05,5.12,3.2,0.986328125,1408.0
0.51,Ideal,E,SI1,62.7,55.0,1438,5.07,5.1,3.19,0.9941176470588237,1423.6
0.51,Very Good,E,SI1,62.5,57.0,1438,5.06,5.09,3.17,0.9941060903732809,1399.3
